NumCasa;Nombre;IngresoPersonal;Empleo;Edad;Sexo;EstadoCivil;NivelEducativo;Grado;barrio
1144;Camila Alejandro Mendoza Perez;11500;Dependiente de tienda;25;F;Casado;Técnico;1;Barrio 19 de Julio
1310;Ana Alejandro Hernandez Martinez;0;Desempleado;36;F;Soltero;Preescolar;2;Barrio La Cruz
1112;Ana Alejandro Torres Hernandez;11000;Comerciante Informal;46;F;Casado;Primaria;1;San Ramón
1433;Mario Alejandro Lopez Lopez;8500;Campesino;34;M;Soltero;Preescolar;1;Barrio Guadalupe
1230;Daniel Alejandro Mendoza Torres;8500;Campesino;68;M;Casado;Primaria;2;Barrio 19 de Julio
1099;Elena Alejandro Lopez Perez;0;Desempleado;14;F;Soltero;Secundaria;1;Barrio 19 de Julio
1330;Carlos Alejandro Lopez Hernandez;0;Desempleado;58;M;Soltero;Preescolar;2;San Judas
1024;Elena Alejandro Flores Martinez;0;Desempleado;11;F;Soltero;Primaria;5;Barrio Obrero
1283;Maria Alejandro Hernandez Castro;13500;Barbero;44;F;Casado;Preescolar;1;Barrio Los Pinos
1087;Mario Alejandro Gonzalez Mendoza;0;Desempleado;79;M;Casado;Preescolar;3;Barrio Los Pinos
1426;Luis Alejandro Flores Lopez;19000;Electricista;60;M;Soltero;Secundaria;5;Monimbó
1074;Jose Alejandro Mendoza Lopez;0;Desempleado;8;M;Soltero;Primaria;3;Baká
1234;Juan Alejandro Castro Gonzalez;0;Desempleado;64;M;Casado;Primaria;4;Altamira del Este
1123;Kevin Alejandro Hernandez Martinez;8500;Campesino;16;M;Soltero;Secundaria;1;Monimbó
1060;Pedro Alejandro Torres Martinez;11000;Comerciante Informal;44;M;Soltero;Preescolar;3;Barrio El Calvario
1482;Mario Alejandro Gonzalez Lopez;10500;Cajero;31;M;Casado;Técnico;1;Barrio Los Pinos
1238;Ana Alejandro Castro Torres;0;Desempleado;19;F;Soltero;Técnico;1;19 de Julio
1297;Camila Alejandro Ruiz Flores;0;Desempleado;9;F;Soltero;Primaria;2;María Auxiliadora
1236;Valeria Alejandro Martinez Ruiz;12500;Repartidor;55;F;Casado;Primaria;1;Urbanización San Miguel
1084;Elena Alejandro Mendoza Hernandez;10500;Cajero;80;F;Casado;Técnico;1;El Calavario
1127;Pedro Alejandro Martinez Lopez;15500;Enfermero;80;M;Casado;Universidad;5;María Auxiliadora
1369;Miguel Alejandro Gonzalez Mendoza;0;Desempleado;47;M;Soltero;Preescolar;3;19 de Julio
1499;Luis Alejandro Hernandez Gonzalez;0;Desempleado;30;M;Casado;Primaria;5;Urbanización San Miguel
1499;Andres Alejandro Mendoza Mendoza;0;Desempleado;25;M;Soltero;Preescolar;2;Urbanización San Miguel
1406;Sofia Alejandro Gonzalez Mendoza;9500;Técnico Agropecuario;38;F;Soltero;Técnico;3;San Ramón
1443;Juan Alejandro Torres Gonzalez;0;Desempleado;1;M;Soltero;Preescolar;1;San Judas
1044;Camila Alejandro Ruiz Castro;15000;Maestro;74;F;Casado;Universidad;5;Barrio El Calvario
1499;Miguel Alejandro Torres Mendoza;9000;Obrero;20;M;Soltero;Técnico;1;Urbanización San Miguel
1043;Ana Alejandro Mendoza Hernandez;12000;Trabajador doméstico;27;F;Casado;Primaria;4;Monimbó
1227;Maria Alejandro Gonzalez Hernandez;18000;Carpintero;25;F;Soltero;Secundaria;5;María Auxiliadora
1455;Daniel Alejandro Martinez Gonzalez;0;Desempleado;51;M;Casado;Primaria;2;Baká
1279;Miguel Alejandro Ruiz Flores;19000;Electricista;38;M;Soltero;Secundaria;5;El Calavario
1355;Lucia Alejandro Lopez Perez;18000;Carpintero;65;F;Casado;Secundaria;5;Colina del Verbo
1443;Camila Alejandro Mendoza Torres;0;Desempleado;63;F;Casado;Preescolar;3;San Judas
1328;Jose Alejandro Gonzalez Martinez;0;Desempleado;1;M;Soltero;Preescolar;1;Barrio La Cruz
1294;Fernanda Alejandro Lopez Ruiz;19000;Electricista;51;F;Casado;Secundaria;5;María Auxiliadora
1184;Maria Alejandro Flores Ruiz;0;Desempleado;7;F;Soltero;Primaria;2;Barrio Obrero
1361;Maria Alejandro Perez Castro;10500;Cajero;68;F;Casado;Técnico;1;San Judas
1498;Elena Alejandro Gonzalez Mendoza;0;Desempleado;7;F;Soltero;Primaria;2;Barrio El Calvario
1031;Valeria Alejandro Torres Flores;0;Desempleado;63;F;Casado;Preescolar;1;Barrio La Cruz
1055;Andres Alejandro Castro Ruiz;0;Desempleado;72;M;Casado;Preescolar;2;San Judas
1222;Valeria Alejandro Torres Lopez;15500;Enfermero;72;F;Soltero;Universidad;5;19 de Julio
1409;Elena Alejandro Mendoza Mendoza;14000;Mesero;76;F;Casado;Primaria;2;Barrio La Cruz
1155;Luis Alejandro Martinez Ruiz;9500;Técnico Agropecuario;72;M;Casado;Técnico;3;Colina del Verbo
1494;Carlos Alejandro Hernandez Perez;11500;Dependiente de tienda;21;M;Soltero;Técnico;1;Barrio Guadalupe
1333;Carlos Alejandro Perez Perez;0;Desempleado;14;M;Soltero;Secundaria;1;María Auxiliadora
1306;Paula Alejandro Ruiz Gonzalez;17000;Albañil;29;F;Soltero;Secundaria;5;Barrio El Rosario
1487;Ana Alejandro Torres Martinez;13500;Barbero;17;F;Soltero;Secundaria;1;Urbanización San Miguel
1396;Camila Alejandro Hernandez Ruiz;0;Desempleado;77;F;Casado;Preescolar;1;Altamira del Este
1377;Kevin Alejandro Mendoza Flores;14500;Cocinero;32;M;Soltero;Primaria;2;Colina del Verbo
1463;Sofia Alejandro Lopez Flores;14500;Cocinero;58;F;Soltero;Primaria;5;Barrio Los Pinos
1401;Elena Alejandro Gonzalez Lopez;10500;Cajero;39;F;Casado;Técnico;1;María Auxiliadora
1132;Kevin Alejandro Flores Martinez;0;Desempleado;47;M;Soltero;Preescolar;1;San Judas
1152;Sofia Alejandro Torres Castro;0;Desempleado;35;F;Casado;Preescolar;3;Monimbó
1229;Paula Alejandro Martinez Gonzalez;11000;Comerciante Informal;49;F;Soltero;Primaria;1;Urbanización San Miguel
1459;Valeria Alejandro Lopez Castro;21000;Costur`ero;33;F;Soltero;Preescolar;2;Altamira del Este
1058;Daniel Alejandro Flores Perez;8500;Campesino;48;M;Soltero;Primaria;1;Barrio Medardo Andino
1420;Paula Alejandro Perez Ruiz;14500;Cocinero;63;F;Casado;Primaria;2;María Auxiliadora
1283;Paula Alejandro Ruiz Torres;0;Desempleado;16;F;Soltero;Secundaria;1;Barrio Los Pinos
1161;Sofia Alejandro Mendoza Flores;0;Desempleado;33;F;Soltero;Primaria;2;San Ramón
1089;Fernanda Alejandro Castro Martinez;21000;Costur`ero;15;F;Soltero;Secundaria;1;Barrio 19 de Julio
1438;Mario Alejandro Perez Flores;17000;Albañil;24;M;Soltero;Secundaria;5;María Auxiliadora
1098;Fernanda Alejandro Ruiz Mendoza;0;Desempleado;12;F;Soltero;Primaria;1;Monimbó
1479;Maria Alejandro Gonzalez Torres;15500;Enfermero;56;F;Soltero;Universidad;5;Altamira del Este
1362;Miguel Alejandro Perez Perez;17000;Albañil;32;M;Casado;Secundaria;5;Urbanización San Miguel
1463;Kevin Alejandro Flores Mendoza;10500;Cajero;19;M;Soltero;Técnico;1;Barrio Los Pinos
1216;Andres Alejandro Martinez Hernandez;17000;Albañil;47;M;Casado;Secundaria;5;San Ramón
1325;Luis Alejandro Hernandez Lopez;0;Desempleado;5;M;Soltero;Preescolar;1;Sol de libertad
1435;Valeria Alejandro Torres Ruiz;21000;Costur`ero;49;F;Casado;Primaria;1;Barrio 19 de Julio
1444;Kevin Alejandro Ruiz Torres;0;Desempleado;60;M;Casado;Preescolar;1;Sol de libertad
1437;Camila Alejandro Hernandez Hernandez;14500;Cocinero;78;F;Soltero;Primaria;3;Barrio Guadalupe
1458;Camila Alejandro Hernandez Gonzalez;14000;Mesero;77;F;Casado;Primaria;4;Altamira del Este
1191;Luis Alejandro Martinez Flores;0;Desempleado;21;M;Casado;Técnico;1;Barrio Guadalupe
1217;Carlos Alejandro Mendoza Lopez;10000;Vendedor;34;M;Soltero;Técnico;1;19 de Julio
1498;Maria Alejandro Perez Martinez;0;Desempleado;47;F;Soltero;Preescolar;1;Barrio El Calvario
1035;Pedro Alejandro Mendoza Flores;18000;Carpintero;27;M;Casado;Secundaria;5;19 de Julio
1064;Maria Alejandro Castro Perez;0;Desempleado;74;F;Casado;Primaria;4;Baká
1148;Miguel Alejandro Hernandez Hernandez;11000;Comerciante Informal;67;M;Casado;Primaria;5;Barrio Guadalupe
1392;Ana Alejandro Castro Flores;0;Desempleado;7;F;Soltero;Primaria;3;Barrio Arnoldo Alemán
1324;Marta Alejandro Gonzalez Ruiz;12500;Repartidor;37;F;Soltero;Primaria;4;Urbanización San Miguel
1474;Mario Alejandro Castro Mendoza;10500;Cajero;64;M;Casado;Técnico;1;El Calavario
1027;Juan Alejandro Gonzalez Ruiz;0;Desempleado;26;M;Soltero;Primaria;2;Urbanización San Miguel
1066;Maria Alejandro Gonzalez Lopez;0;Desempleado;13;F;Soltero;Secundaria;1;San Judas
1085;Daniel Alejandro Ruiz Flores;19000;Electricista;38;M;Soltero;Secundaria;5;Baká
1164;Daniel Alejandro Ruiz Lopez;0;Desempleado;19;M;Soltero;Técnico;1;San Ramón
1205;Miguel Alejandro Ruiz Flores;12000;Trabajador doméstico;68;M;Casado;Primaria;5;María Auxiliadora
1027;Maria Alejandro Perez Perez;0;Desempleado;66;F;Soltero;Primaria;3;Urbanización San Miguel
1053;Valeria Alejandro Hernandez Lopez;12500;Repartidor;15;F;Soltero;Secundaria;1;San Judas
1333;Elena Alejandro Torres Lopez;18000;Carpintero;60;F;Soltero;Secundaria;5;María Auxiliadora
1377;Daniel Alejandro Martinez Flores;0;Desempleado;65;M;Casado;Primaria;5;Colina del Verbo
1384;Pedro Alejandro Perez Perez;8500;Campesino;41;M;Soltero;Primaria;5;Altamira del Este
1406;Carlos Alejandro Perez Gonzalez;13000;Conductor de taxi;52;M;Casado;Primaria;4;San Ramón
1411;Paula Alejandro Torres Gonzalez;12500;Repartidor;63;F;Soltero;Preescolar;1;Altamira del Este
1307;Juan Alejandro Flores Ruiz;15500;Enfermero;79;M;Casado;Universidad;5;Barrio 19 de Julio
1445;Valeria Alejandro Perez Hernandez;18000;Carpintero;45;F;Casado;Secundaria;5;Barrio El Calvario
1474;Lucia Alejandro Hernandez Martinez;0;Desempleado;32;F;Soltero;Primaria;2;El Calavario
1341;Pedro Alejandro Martinez Ruiz;16000;Médico general;71;M;Casado;Universidad;5;Urbanización San Miguel
1031;Jose Alejandro Hernandez Lopez;0;Desempleado;7;M;Soltero;Primaria;1;Barrio La Cruz
1185;Pedro Alejandro Perez Perez;13500;Barbero;54;M;Soltero;Primaria;5;Barrio Medardo Andino
1494;Marta Alejandro Perez Ruiz;8500;Campesino;72;F;Casado;Primaria;5;Barrio Guadalupe
1047;Camila Alejandro Lopez Perez;10500;Cajero;40;F;Soltero;Técnico;1;Barrio El Calvario
1227;Kevin Alejandro Castro Perez;21000;Costur`ero;65;M;Soltero;Primaria;1;María Auxiliadora
1419;Mario Alejandro Martinez Castro;13500;Barbero;55;M;Soltero;Primaria;3;María Auxiliadora
1478;Maria Alejandro Flores Castro;0;Desempleado;13;F;Soltero;Secundaria;1;Urbanización San Miguel
1494;Mario Alejandro Perez Martinez;12000;Trabajador doméstico;57;M;Casado;Primaria;1;Barrio Guadalupe
1297;Pedro Alejandro Martinez Ruiz;0;Desempleado;8;M;Soltero;Primaria;1;María Auxiliadora
1301;Miguel Alejandro Hernandez Ruiz;14000;Mesero;18;M;Soltero;Técnico;1;Barrio Los Pinos
1469;Andres Alejandro Ruiz Hernandez;0;Desempleado;4;M;Soltero;Preescolar;3;Barrio El Rosario
1257;Miguel Alejandro Mendoza Gonzalez;0;Desempleado;38;M;Soltero;Primaria;5;Barrio Guadalupe
1372;Elena Alejandro Perez Flores;15500;Enfermero;40;F;Soltero;Universidad;5;Monimbó
1488;Marta Alejandro Martinez Hernandez;14000;Mesero;53;F;Casado;Primaria;2;Barrio La Cruz
1182;Maria Alejandro Hernandez Martinez;0;Desempleado;14;F;Soltero;Secundaria;1;Barrio El Rosario
1172;Jose Alejandro Torres Lopez;16000;Médico general;43;M;Soltero;Universidad;5;San Judas
1329;Ana Alejandro Ruiz Torres;8500;Campesino;79;F;Casado;Primaria;3;Barrio Obrero
1140;Elena Alejandro Hernandez Mendoza;9000;Obrero;24;F;Soltero;Primaria;3;Barrio El Rosario
1468;Paula Alejandro Gonzalez Lopez;11500;Dependiente de tienda;18;F;Soltero;Técnico;1;Barrio 19 de Julio
1332;Andres Alejandro Flores Martinez;9000;Obrero;28;M;Soltero;Primaria;5;San Ramón
1085;Sofia Alejandro Castro Gonzalez;0;Desempleado;37;F;Casado;Primaria;4;Baká
1367;Fernanda Alejandro Martinez Mendoza;0;Desempleado;77;F;Casado;Primaria;5;Barrio Guadalupe
1118;Jose Alejandro Martinez Perez;13000;Conductor de taxi;53;M;Soltero;Primaria;4;Barrio Medardo Andino
1412;Daniel Alejandro Flores Gonzalez;12000;Trabajador doméstico;51;M;Casado;Primaria;2;Barrio El Calvario
1205;Valeria Alejandro Perez Lopez;17000;Albañil;50;F;Casado;Secundaria;5;María Auxiliadora
1251;Kevin Alejandro Torres Ruiz;0;Desempleado;29;M;Casado;Primaria;1;Baká
1426;Paula Alejandro Hernandez Lopez;13500;Barbero;52;F;Casado;Primaria;1;Monimbó
1101;Valeria Alejandro Lopez Perez;12000;Trabajador doméstico;20;F;Soltero;Técnico;1;19 de Julio
1378;Fernanda Alejandro Hernandez Torres;17000;Albañil;16;F;Soltero;Secundaria;5;Barrio El Rosario
1088;Marta Alejandro Perez Mendoza;18000;Carpintero;77;F;Casado;Secundaria;5;Barrio Guadalupe
1033;Daniel Alejandro Castro Perez;17000;Albañil;64;M;Soltero;Secundaria;5;Barrio El Rosario
1421;Paula Alejandro Hernandez Castro;18000;Carpintero;24;F;Soltero;Secundaria;5;El Calavario
1186;Lucia Alejandro Flores Hernandez;14500;Cocinero;75;F;Casado;Primaria;5;Colina del Verbo
1303;Mario Alejandro Lopez Torres;18000;Carpintero;66;M;Soltero;Secundaria;5;Barrio Los Pinos
1278;Carlos Alejandro Gonzalez Mendoza;0;Desempleado;21;M;Soltero;Técnico;1;Altamira del Este
1273;Daniel Alejandro Lopez Flores;0;Desempleado;15;M;Soltero;Secundaria;1;San Judas
1211;Paula Alejandro Mendoza Castro;18000;Carpintero;25;F;Soltero;Secundaria;5;Barrio Los Pinos
1421;Paula Alejandro Ruiz Ruiz;8500;Campesino;38;F;Soltero;Preescolar;2;El Calavario
1128;Daniel Alejandro Flores Hernandez;0;Desempleado;11;M;Soltero;Primaria;1;Colina del Verbo
1224;Jose Alejandro Hernandez Torres;12500;Repartidor;68;M;Soltero;Preescolar;2;Barrio El Calvario
1150;Fernanda Alejandro Gonzalez Gonzalez;0;Desempleado;10;F;Soltero;Primaria;3;Barrio 19 de Julio
1202;Daniel Alejandro Mendoza Perez;0;Desempleado;8;M;Soltero;Primaria;1;Barrio Guadalupe
1262;Juan Alejandro Flores Ruiz;0;Desempleado;79;M;Casado;Primaria;4;Colina del Verbo
1440;Paula Alejandro Flores Hernandez;12500;Repartidor;36;F;Soltero;Preescolar;1;Baká
1088;Lucia Alejandro Flores Lopez;17000;Albañil;53;F;Soltero;Secundaria;5;Barrio Guadalupe
1153;Mario Alejandro Martinez Perez;11500;Dependiente de tienda;23;M;Soltero;Técnico;1;Urbanización San Miguel
1127;Paula Alejandro Ruiz Flores;9000;Obrero;74;F;Casado;Primaria;1;María Auxiliadora
1108;Fernanda Alejandro Perez Hernandez;8500;Campesino;67;F;Casado;Primaria;1;San Ramón
1360;Kevin Alejandro Mendoza Perez;0;Desempleado;54;M;Casado;Primaria;5;Urbanización San Miguel
1426;Andres Alejandro Mendoza Hernandez;0;Desempleado;9;M;Soltero;Primaria;1;Monimbó
1500;Maria Alejandro Flores Perez;17000;Albañil;68;F;Soltero;Secundaria;5;Baká
1474;Paula Alejandro Castro Hernandez;18000;Carpintero;43;F;Soltero;Secundaria;5;El Calavario
1132;Ana Alejandro Lopez Gonzalez;21000;Costur`ero;72;F;Soltero;Primaria;1;San Judas
1361;Jose Alejandro Torres Castro;10500;Cajero;58;M;Casado;Técnico;1;San Judas
1003;Maria Alejandro Flores Ruiz;0;Desempleado;11;F;Soltero;Primaria;3;Barrio Arnoldo Alemán
1404;Juan Alejandro Lopez Lopez;12500;Repartidor;22;M;Soltero;Técnico;1;Baká
1362;Luis Alejandro Martinez Mendoza;0;Desempleado;5;M;Soltero;Preescolar;1;Urbanización San Miguel
1201;Kevin Alejandro Mendoza Gonzalez;13500;Barbero;27;M;Soltero;Primaria;5;Barrio Obrero
1350;Ana Alejandro Mendoza Ruiz;11000;Comerciante Informal;61;F;Casado;Preescolar;3;Barrio El Rosario
1391;Sofia Alejandro Lopez Flores;14500;Cocinero;64;F;Soltero;Primaria;3;María Auxiliadora
1262;Mario Alejandro Torres Hernandez;10000;Vendedor;40;M;Soltero;Técnico;1;Colina del Verbo
1021;Kevin Alejandro Castro Castro;0;Desempleado;11;M;Soltero;Primaria;1;Sol de libertad
1395;Mario Alejandro Gonzalez Gonzalez;0;Desempleado;9;M;Soltero;Primaria;2;Urbanización San Miguel
1347;Sofia Alejandro Flores Flores;12000;Trabajador doméstico;20;F;Soltero;Técnico;1;San Ramón
1387;Maria Alejandro Flores Mendoza;0;Desempleado;75;F;Soltero;Primaria;1;Barrio 19 de Julio
1230;Marta Alejandro Ruiz Hernandez;12000;Trabajador doméstico;72;F;Casado;Primaria;1;Barrio 19 de Julio
1406;Maria Alejandro Torres Torres;13500;Barbero;54;F;Soltero;Primaria;4;San Ramón
1354;Kevin Alejandro Martinez Martinez;17000;Albañil;27;M;Soltero;Secundaria;5;Altamira del Este
1156;Camila Alejandro Flores Flores;0;Desempleado;18;F;Soltero;Técnico;1;San Judas
1338;Daniel Alejandro Hernandez Castro;15000;Maestro;64;M;Casado;Universidad;5;19 de Julio
1101;Carlos Alejandro Mendoza Martinez;0;Desempleado;8;M;Soltero;Primaria;1;19 de Julio
1217;Andres Alejandro Ruiz Gonzalez;9000;Obrero;28;M;Soltero;Primaria;4;19 de Julio
1236;Daniel Alejandro Ruiz Castro;11000;Comerciante Informal;41;M;Soltero;Primaria;2;Urbanización San Miguel
1060;Kevin Alejandro Torres Castro;0;Desempleado;3;M;Soltero;Preescolar;3;Barrio El Calvario
1262;Camila Alejandro Torres Torres;11500;Dependiente de tienda;54;F;Casado;Técnico;1;Colina del Verbo
1214;Jose Alejandro Mendoza Gonzalez;14000;Mesero;49;M;Casado;Primaria;3;Colina del Verbo
1427;Maria Alejandro Flores Mendoza;0;Desempleado;75;F;Casado;Preescolar;1;San Ramón
1119;Valeria Alejandro Gonzalez Ruiz;13000;Conductor de taxi;77;F;Casado;Primaria;3;María Auxiliadora
1398;Mario Alejandro Castro Ruiz;9000;Obrero;68;M;Casado;Preescolar;3;Barrio La Cruz
1424;Carlos Alejandro Lopez Perez;14000;Mesero;63;M;Soltero;Primaria;4;19 de Julio
1232;Andres Alejandro Castro Castro;0;Desempleado;63;M;Casado;Primaria;1;Barrio Medardo Andino
1293;Juan Alejandro Torres Lopez;0;Desempleado;43;M;Soltero;Preescolar;1;Colina del Verbo
1224;Ana Alejandro Mendoza Perez;0;Desempleado;74;F;Casado;Primaria;3;Barrio El Calvario
1319;Marta Alejandro Mendoza Torres;9000;Obrero;17;F;Soltero;Secundaria;1;San Judas
1429;Daniel Alejandro Flores Flores;0;Desempleado;15;M;Soltero;Secundaria;1;Monimbó
1495;Kevin Alejandro Ruiz Martinez;18000;Carpintero;59;M;Soltero;Secundaria;5;Monimbó
1236;Valeria Alejandro Lopez Ruiz;0;Desempleado;1;F;Soltero;Preescolar;2;Urbanización San Miguel
1250;Lucia Alejandro Mendoza Martinez;0;Desempleado;65;F;Casado;Preescolar;3;María Auxiliadora
1017;Paula Alejandro Lopez Lopez;13000;Conductor de taxi;33;F;Soltero;Primaria;4;19 de Julio
1304;Fernanda Alejandro Hernandez Torres;13500;Barbero;68;F;Soltero;Primaria;2;Urbanización San Miguel
1319;Maria Alejandro Flores Flores;0;Desempleado;4;F;Soltero;Preescolar;1;San Judas
1429;Andres Alejandro Gonzalez Ruiz;15500;Enfermero;77;M;Casado;Universidad;5;Monimbó
1185;Valeria Alejandro Martinez Castro;0;Desempleado;70;F;Casado;Primaria;1;Barrio Medardo Andino
1031;Marta Alejandro Perez Mendoza;0;Desempleado;54;F;Soltero;Preescolar;3;Barrio La Cruz
1380;Miguel Alejandro Mendoza Ruiz;11000;Comerciante Informal;62;M;Casado;Primaria;5;Urbanización San Miguel
1230;Juan Alejandro Torres Flores;21000;Costur`ero;21;M;Soltero;Técnico;1;Barrio 19 de Julio
1271;Carlos Alejandro Martinez Gonzalez;12000;Trabajador doméstico;39;M;Soltero;Preescolar;3;Barrio Medardo Andino
1296;Marta Alejandro Lopez Flores;0;Desempleado;77;F;Casado;Primaria;5;Urbanización San Miguel
1062;Elena Alejandro Perez Flores;0;Desempleado;67;F;Casado;Primaria;5;Colina del Verbo
1078;Kevin Alejandro Ruiz Mendoza;0;Desempleado;9;M;Soltero;Primaria;3;Monimbó
1294;Elena Alejandro Perez Hernandez;0;Desempleado;16;F;Soltero;Secundaria;1;María Auxiliadora
1215;Miguel Alejandro Mendoza Martinez;0;Desempleado;51;M;Soltero;Preescolar;2;Sol de libertad
1078;Fernanda Alejandro Lopez Mendoza;0;Desempleado;11;F;Soltero;Primaria;1;Monimbó
1347;Daniel Alejandro Castro Mendoza;12500;Repartidor;66;M;Casado;Preescolar;2;San Ramón
1117;Marta Alejandro Ruiz Lopez;12500;Repartidor;20;F;Soltero;Técnico;1;Barrio Arnoldo Alemán
1428;Andres Alejandro Lopez Mendoza;0;Desempleado;24;M;Soltero;Preescolar;2;Barrio El Calvario
1455;Marta Alejandro Castro Ruiz;12000;Trabajador doméstico;60;F;Soltero;Preescolar;2;Baká
1096;Juan Alejandro Flores Lopez;14500;Cocinero;72;M;Casado;Preescolar;2;Barrio Obrero
1368;Sofia Alejandro Martinez Torres;16000;Médico general;47;F;Soltero;Universidad;5;María Auxiliadora
1151;Kevin Alejandro Mendoza Gonzalez;19000;Electricista;65;M;Casado;Secundaria;5;San Judas
1411;Valeria Alejandro Castro Gonzalez;0;Desempleado;52;F;Soltero;Primaria;5;Altamira del Este
1061;Daniel Alejandro Flores Torres;10500;Cajero;33;M;Soltero;Técnico;1;Barrio 19 de Julio
1431;Marta Alejandro Lopez Torres;0;Desempleado;3;F;Soltero;Preescolar;1;Barrio El Rosario
1082;Marta Alejandro Gonzalez Mendoza;10000;Vendedor;52;F;Casado;Técnico;1;Barrio Guadalupe
1267;Kevin Alejandro Mendoza Mendoza;12500;Repartidor;73;M;Casado;Primaria;1;San Ramón
1392;Miguel Alejandro Hernandez Martinez;0;Desempleado;60;M;Casado;Preescolar;1;Barrio Arnoldo Alemán
1086;Jose Alejandro Ruiz Torres;9500;Técnico Agropecuario;20;M;Soltero;Técnico;3;Barrio Guadalupe
1123;Valeria Alejandro Castro Torres;0;Desempleado;46;F;Casado;Primaria;2;Monimbó
1135;Maria Alejandro Castro Mendoza;0;Desempleado;20;F;Soltero;Técnico;1;Monimbó
1169;Juan Alejandro Lopez Perez;17000;Albañil;36;M;Soltero;Secundaria;5;Barrio Medardo Andino
1269;Jose Alejandro Lopez Martinez;14500;Cocinero;20;M;Casado;Técnico;1;Barrio El Calvario
1221;Luis Alejandro Castro Gonzalez;9000;Obrero;50;M;Soltero;Preescolar;1;Barrio El Rosario
1428;Andres Alejandro Ruiz Flores;0;Desempleado;11;M;Soltero;Primaria;4;Barrio El Calvario
1263;Maria Alejandro Perez Flores;21000;Costur`ero;29;F;Soltero;Preescolar;1;Barrio El Calvario
1340;Marta Alejandro Martinez Gonzalez;17000;Albañil;52;F;Soltero;Secundaria;5;Barrio Arnoldo Alemán
1253;Camila Alejandro Torres Lopez;0;Desempleado;37;F;Soltero;Primaria;4;Baká
1032;Jose Alejandro Lopez Martinez;10500;Cajero;48;M;Casado;Técnico;1;Barrio La Cruz
1139;Miguel Alejandro Gonzalez Lopez;11000;Comerciante Informal;80;M;Casado;Primaria;3;Barrio Obrero
1236;Juan Alejandro Castro Lopez;21000;Costur`ero;18;M;Soltero;Técnico;1;Urbanización San Miguel
1213;Andres Alejandro Gonzalez Perez;10000;Vendedor;54;M;Casado;Técnico;1;Barrio Medardo Andino
1436;Mario Alejandro Flores Flores;0;Desempleado;3;M;Soltero;Preescolar;1;Barrio La Cruz
1023;Fernanda Alejandro Ruiz Castro;0;Desempleado;17;F;Soltero;Secundaria;1;Baká
